longitude,latitude,type,
115977565,40463760,0,
116158600,39924308,1,
116343338,40027543,0,
116331342,40043532,1,
116549368,39918913,1,
115781777,39542800,3,
116455750,39924830,2,
116356197,39966175,2,
116395465,39973438,2,
116262277,39832190,0,
116558958,40299495,1,
116362547,39966418,4,
115976948,39704555,4,
116553347,40089672,3,
116349255,39939663,0,
116296345,40048282,1,
116258905,39927853,0,
116314915,39888653,1,
116333203,39913485,2,
116411733,39907147,1,
116389827,39937177,0,
116419882,39948250,3,
116442033,39945097,3,
116351687,40036397,3,
116483968,39909193,4,
115907025,39823285,3,
116689350,39946838,2,
116373218,39855795,0,
116350238,39907053,3,
116267678,39888793,0,
116330853,40034043,0,
116407875,39856102,4,
116499542,39827203,4,
116107658,39956180,1,
116049120,39975087,0,
116217132,39844608,0,
116315167,39889487,0,
116216133,39902637,1,
116317518,39846500,2,
116047670,39719917,2,
116398792,39855620,0,
116509472,40010893,4,
116309835,40150337,0,
116155982,39923517,2,
116053573,39623562,3,
116151178,39863118,1,
116058482,39689045,2,
116210360,39702950,3,
116016713,40433722,3,
116214027,39810015,3,
115947883,39731867,3,
116187320,39796408,1,
116355883,39944062,4,
116393933,39857978,0,
116450673,39955070,4,
116042200,39596880,1,
116290987,40206813,0,
116583158,39997737,4,
116366073,39945467,3,
116193663,39794473,0,
116411547,39971627,1,
116369450,39645845,1,
116364623,39960410,3,
116626220,39989295,0,
116201958,39943112,1,
116372773,39973532,3,
116207928,39902588,1,
116569892,40037400,1,
116349002,39716328,1,
115825493,39558627,0,
116403798,39906683,4,
116268555,39906297,4,
116181308,39928442,2,
116105177,39622142,0,
116200270,39892903,0,
116381823,39971997,0,
116181645,39917968,3,
116601123,40029612,3,
116301790,39961215,0,
116087327,39843322,2,
116527200,39764088,1,
116119315,39797345,3,
116514928,39922495,4,
116458572,39628250,0,
116100217,39888117,0,
116223747,39896450,2,
116824683,40376320,3,
116269230,39919020,0,
116585155,39918055,3,
116376595,39906200,1,
116304108,39926190,0,
116329353,39912418,4,
116153510,39769345,1,
116220693,39903678,4,
116464322,39891913,0,
116127870,39576600,0,
116225033,39879685,1,
115991763,40458908,2,
116380423,39988227,3,
116100963,39767290,3,
116398882,39741645,3,
116055128,40465092,1,
116483000,39963028,3,
116364127,39805905,4,
116328890,40046830,4,
116323622,39847050,0,
116291778,39787710,3,
116052098,39806062,4,
116041608,39808660,2,
116545248,39907917,2,
116293853,39988960,0,
116675733,39943142,1,
116336818,39888307,0,
116372817,39973733,4,
116281347,39960483,2,
116028057,39962552,2,
116180385,39916875,3,
116326517,39992422,3,
116348938,39940805,1,
116598065,40045895,2,
116310283,40035490,4,
116258627,39923563,4,
116318798,39731195,2,
116338607,39912552,2,
116132512,39728397,0,
116406398,40004943,3,
116234423,40252598,4,
116448907,39789622,0,
116307343,40025373,4,
116356720,40002042,3,
116244122,39847713,0,
116130657,39598050,1,
116187382,39887838,2,
116117050,39754778,3,
116705333,39779735,3,
116434672,39932858,3,
116300292,39976820,0,
116059162,39798802,0,
116436860,39976057,2,
116233947,40078735,0,
116071117,39941468,1,
116399983,39858332,0,
116108317,39712890,2,
116342292,39974235,0,
116088063,39996210,0,
116357150,39897163,0,
116064785,39723002,4,
116189808,39913580,1,
116301967,40151767,4,
116478393,39603543,1,
116339505,39822883,2,
116197382,39808342,3,
116554718,39766247,2,
116414760,39992468,1,
116198268,39809760,4,
116072077,39658133,3,
116061923,39675575,0,
116409858,40031395,4,
116580660,40077578,4,
116335250,39751475,0,
116369680,39948642,4,
116698315,40126612,1,
116268577,39906357,1,
116087540,39666698,1,
116420828,39575770,3,
115963675,39597398,0,
116202233,39820042,4,
116366725,40039895,4,
116345535,40019533,3,
116214285,39874058,3,
116764410,40400888,0,
115930360,39593157,4,
116294767,40092988,2,
116245850,39847308,2,
116300193,39974440,0,
116208688,39894728,0,
116452935,39864623,3,
116525887,40038003,1,
116850195,40458960,4,
116431638,39980190,3,
116867500,39774645,4,
116448767,39932283,0,
116161610,39641820,3,
116251567,39832838,1,
116139440,39734587,0,
116389070,39897495,4,
116489877,39918300,2,
116131253,40103155,3,
116094823,39719343,1,
116163170,39803420,1,
116472822,39996898,1,
116039305,39805277,4,
116497957,39994297,0,
116702518,40164013,0,
116198935,40127313,1,
116645470,39941502,3,
116112917,39892448,1,
116364377,39855245,0,
116306780,39887560,3,
116229583,39834222,1,
116401097,39891202,3,
116269248,39919720,4,
116361648,39889163,0,
116292965,40093378,2,
117022122,40096185,0,
116302843,39753448,4,
116105425,39960437,2,
115931448,39652918,4,
116523343,39908425,0,
116455225,39907600,3,
116467755,40135527,2,
116508517,39930357,0,
116245858,39895812,4,
116550733,39962767,0,
115873823,39599148,3,
116078780,39982295,4,
116411607,39915185,3,
116364117,39858508,1,
116210150,40124590,2,
116418855,39958213,4,
116046883,39884883,0,
116349550,39934107,2,
116103483,39889508,1,
116530987,40021375,2,
116574153,40042323,2,
116551233,39726568,0,
116285383,39843077,2,
116056805,39698158,3,
116317528,39974883,1,
116185663,39799735,3,
116436067,39803413,1,
116338203,39931092,1,
116360200,40048050,1,
116242727,39832840,1,
116439665,39921848,2,
116342747,39934855,4,
116229233,40083938,1,
116305417,39922857,1,
116345940,39917088,2,
116403005,39891407,4,
116304863,39974515,4,
116477497,39679032,2,
116330857,39888517,3,
116347010,39966270,4,
116638228,39924728,2,
116381507,39984178,0,
116258545,39870607,4,
116257245,40130178,3,
116647120,39801870,3,
116429357,39892405,0,
115883967,39625602,2,
116219023,39906135,2,
116420817,39974097,4,
116363918,39966580,0,
116304350,39518117,1,
116755505,39837822,2,
116119487,39744337,0,
116493025,39921715,0,
116506705,40034175,2,
115989817,39694657,3,
116275470,39854108,0,
116392550,39807893,3,
116116650,39952283,3,
116363728,39975662,3,
116111522,39728725,4,
116326758,39891902,4,
116320112,40123488,0,
115978660,39645828,3,
116500425,40003483,0,
116349530,39935200,3,
116580332,40047607,1,
116372207,39869107,3,
116787147,39772943,1,
116241133,39618862,2,
116251822,39851925,1,
116132618,39729608,2,
116253500,39774445,0,
116303113,39952758,0,
116342457,39890125,0,
116065923,39810170,0,
0,0,4,0
116229185,40152917,2,
116411115,39982912,1,
116705732,40076287,4,
116201688,39842065,4,
116362650,40033207,0,
116547668,39762812,2,
116822417,39814238,2,
116352008,39894910,4,
116481850,39905152,1,
116331668,39976228,1,
116205648,40039115,0,
116368690,39989255,1,
116453450,39876008,0,
116316402,39888528,2,
116388578,39865897,4,
116310295,39984645,3,
116690683,39990055,1,
116291885,40051440,0,
116100332,39956382,1,
116582715,40049775,2,
116342250,39721007,2,
116194522,39942762,1,
116200248,39923342,1,
116276238,39867315,4,
116372923,39976490,4,
116334187,39887753,0,
116481210,39979675,2,
116206285,39942778,3,
116314623,39984608,4,
116398912,40191840,3,
116348957,39941669,2,
116131397,39750465,2,
116135510,39960700,3,
116319523,39888657,2,
115761217,39539143,3,
116099867,40004647,0,
116396727,39939383,4,
116303658,39952432,4,
116212440,39703485,0,
116052267,39714197,0,
116389052,39897427,4,
116122162,39733158,4,
116348617,39955048,2,
116428695,39952903,2,
116369507,40004415,4,
116202533,39758727,3,
116322817,40034532,4,
115785997,39603863,1,
116837167,39851757,2,
116281833,39889652,2,
116035933,39983847,2,
116747533,39836578,2,
116063367,39826492,0,
116313283,39621875,4,
116732290,39811207,0,
116303865,39909495,1,
116134197,39836718,1,
116407885,40042568,3,
116202220,39842973,3,
116451087,39989722,4,
116525578,40037798,1,
115976350,39689120,2,
116114822,39954347,1,
116311470,40081297,0,
116446063,39786973,3,
116281817,39839757,2,
116321837,39999462,4,
116062593,39828942,0,
116437150,39851897,0,
116499945,39867747,1,
116223813,39893583,0,
116006062,39723522,3,
116277330,39814285,1,
116495952,39998202,2,
116042538,39670870,3,
116377522,39881233,4,
116334718,39921645,1,
116885267,39810390,0,
116368087,39881698,3,
116921648,40100078,3,
116350143,40018482,4,
116295380,39801805,3,
116525561,40037715,1,
116309768,39887877,2,
116433475,39907070,3,
116415028,39939533,2,
116642700,39892217,0,
116610520,40049795,1,
116368175,40022592,1,
116469568,39996368,4,
116274832,39892615,1,
116370258,39922788,1,
116342538,39886667,4,
116179805,39915960,3,
116465572,39949632,4,
116029243,39773977,1,
116536927,39928392,4,
116268052,39585645,4,
116411725,39910360,4,
116352350,39909697,1,
116357615,39863962,3,
116135983,40011552,4,
116429660,39845408,0,
116199320,39764568,4,
116544463,40026248,3,
116122590,39937050,1,
116289810,39867483,4,
116331038,39752223,0,
116402060,39944787,3,
116387485,39932162,4,
116377683,39937602,4,
116351918,39964225,3,
116372775,39967640,4,
116247175,40211520,4,
116177948,39931622,0,
116368212,40021687,0,
116102610,39939712,0,
116309661,39974697,4,
116263477,40025155,4,
116302537,39756482,2,
116483315,39932403,1,
116526707,40039207,2,
116586293,40080083,1,
116317873,40062270,4,
116112130,39727883,3,
116538567,39910415,1,
116366838,39887527,0,
116441677,39962467,0,
116267405,39906153,1,
116417617,39856120,0,
116438403,39889052,2,
116273195,39895827,0,
116088827,39952538,3,
116410942,39931412,1,
116994515,40430783,2,
116268132,40043012,2,
116283992,40018002,3,
116097415,39908190,4,
116160340,39678317,0,
116310175,39887862,0,
116560567,39903268,1,
116394683,39874755,1,
116509100,39699702,4,
116277715,39850503,4,
116382688,39981132,2,
116289582,39922813,3,
116289190,39902080,2,
116401480,40003272,4,
116304358,39915030,2,
116548280,39692177,2,
116617348,40046448,0,
116127650,39734377,3,
117081562,40132898,1,
116425995,39859992,0,
116106067,39967585,0,
116142967,40073580,1,
115965443,39598137,2,
116621838,39930483,1,
116672232,40999832,3,
116580533,40077402,4,
116492558,39996590,4,
116582962,40050022,4,
116356197,39966175,4,
115987805,39799840,1,
116096083,39884935,4,
115977192,39643348,0,
116258565,39901693,4,
116481480,39987555,3,
116342608,39884943,4,
116239455,39909188,2,
116200802,39918695,2,
116304663,39931060,3,
116280722,39835363,1,
116471053,39866558,0,
116299258,39984290,2,
116614807,40052028,0,
116455757,39925892,2,
116283225,40078343,2,
116479328,39869670,3,
116122552,39818918,0,
116312123,40011543,4,
116330123,39991457,0,
115916838,40402752,4,
115973162,39599535,2,
116193663,39794473,1,
116263997,39674768,0,
116434195,39972797,4,
116259590,40135817,1,
116309683,39887973,4,
115979017,39690120,3,
116405852,39840427,2,
116083342,39930165,4,
116661797,39896948,2,
116354062,39876713,3,
117023560,40161130,3,
116568002,40264408,1,
116088200,39996317,4,
116460982,39889293,3,
116401013,39850447,3,
116355770,39870565,3,
116231730,39899447,4,
116335185,39775195,4,
115977607,40430427,2,
116296068,39973533,1,
116160043,39930523,1,
116439617,39991730,1,
116089402,39956448,1,
116483573,39972967,2,
116363754,39966254,4,
116358323,40027767,1,
116606973,40050537,0,
116220693,39903678,4,
116564500,40146523,2,
116489588,39899563,2,
116430993,39961693,1,
116204383,39821700,2,
116339145,39849625,2,
116244388,39848582,3,
116264373,40120480,2,
116654032,39892655,3,
116359143,39817740,3,
116434493,39944133,2,
116239902,39888568,4,
117154712,40137635,2,
116465295,39970255,2,
116429160,39892395,0,
116311900,39886642,2,
116631217,40307702,1,
116080603,39930115,1,
116611447,39822412,0,
116247002,39877228,2,
116266857,39888403,4,
116244500,39967562,0,
116104975,39952130,3,
116372432,39869087,2,
116563273,39914427,1,
116304168,39914475,1,
116399467,39947750,0,
116105053,39929873,2,
116465988,39892027,2,
116431688,39967518,3,
116370047,39986222,2,
116536717,39906558,1,
116434175,39943758,1,
116077180,39589210,1,
116440608,39882358,3,
115979102,40449132,2,
115859490,39589400,2,
116366997,39969653,1,
116822055,40375950,0,
116219705,39844680,0,
116320083,39670487,3,
116509300,39856388,2,
116241255,39867798,3,
116051757,39790925,3,
116289023,39890062,3,
116285897,39842552,4,
116269637,39950840,3,
116333137,39917340,3,
116164273,39916953,3,
116130567,39728940,4,
116321050,40063483,4,
116400188,39906357,2,
116501863,40006805,1,
116747610,40188387,2,
116123297,39730867,2,
116469937,39703128,0,
116453563,39918422,0,
115897393,39575052,4,
116270697,39876375,4,
116684843,39870377,4,
116099593,39906862,2,
116409098,39987328,4,
116035862,39812428,4,
116277532,39920242,3,
116069675,39941478,1,
116342272,39720302,1,
116480937,39988602,2,
116305755,39883915,3,
116393472,39864235,0,
116436583,39963465,3,
116314763,39965387,2,
116620207,39913003,2,
116061457,39666952,2,
116144280,39746795,2,
116407952,40083977,4,
116182762,39763217,1,
116411298,39972650,4,
116324420,39895597,0,
116458550,40230612,1,
116484397,40184878,1,
116351687,40036397,1,
116509783,40013227,2,
116336657,40035348,1,
116310922,39856953,2,
116372168,39862565,2,
116444182,39935485,0,
116259975,39895792,0,
116313017,40073690,4,
116317678,39846493,3,
116765832,39861433,3,
116433147,39874877,2,
116663133,39934150,0,
116464042,39891857,1,
116115382,39696662,0,
116497688,40003902,3,
116727395,39858585,4,
116161933,39757415,3,
116030227,39663437,3,
116556758,40097807,2,
116651050,40128613,1,
116352545,39867140,2,
116362310,39887965,2,
116467247,40040333,2,
116268600,40040638,0,
116348208,39974238,0,
116342940,39938697,3,
116505750,40008485,0,
116387030,39888673,3,
116528103,39696237,4,
116406428,39976263,2,
116580790,40077312,4,
116419737,39851445,2,
116824462,40371317,4,
116386123,39985932,4,
116483865,39967492,0,
116303852,39910393,3,
116464867,39929140,3,
116410600,39806215,2,
116102110,39939138,0,
116326190,39891820,4,
116194272,40147925,2,
116571018,40361015,3,
116299905,39976220,2,
116009240,39814858,2,
116068537,40162898,1,
116392923,39791460,3,
116187272,39799462,0,
116368050,39887397,4,
116177275,39729723,3,
117118957,40157118,2,
116428727,39818837,1,
116341623,40029103,3,
116268542,39863893,3,
116350932,39851957,0,
116457422,39678330,0,
116369923,40008392,2,
116315585,39906208,4,
115906977,39664637,1,
116372868,39969003,3,
116794638,40131357,1,
116139050,40063767,4,
116252680,39926787,0,
116439915,39951385,3,
116439318,39893370,4,
116242227,39848063,2,
116076618,39656137,1,
116346108,40020818,0,
116501707,40006595,3,
116428867,40031733,1,
116549150,39920253,2,
116787977,40342030,1,
116409265,39957812,0,
115878975,39561198,3,
116370000,39941167,4,
115892722,39578373,4,
116327567,39972593,1,
116282425,40090975,4,
116472492,39921662,1,
116585152,39918075,1,
116379442,39947348,1,
116738825,39897537,4,
116055570,39723590,2,
116818387,39961540,1,
116335842,39961002,3,
116155343,39924402,0,
116454082,39932245,1,
116586865,40078065,2,
116297175,39922547,4,
116481418,39988012,2,
116459940,39899398,1,
116384832,39961717,1,
116323803,39991255,1,
116173363,39780388,0,
116148600,39798968,0,
116326517,39992422,1,
116424203,39861445,3,
116288830,39899485,1,
116526018,40038488,2,
116384890,39894455,0,
116361575,39885297,3,
116119913,39727415,2,
116354817,39929082,2,
116521610,40029850,1,
116483427,39988062,2,
116344650,39839213,3,
116092670,39909438,2,
116363552,40057948,4,
116362167,39887965,1,
116604927,39920713,0,
116860887,40384750,4,
116306857,40024878,0,
116252438,40135540,1,
116369558,40077978,3,
116474455,39909872,2,
